Run on 11th Gen Intel(R) Core(TM) i7-11700K @ 3.60G
Ubuntu 20.04 LTS

hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
320,3,5735.000000,107.789081,297.000000,7.565778,1632.000000,28.884200,4847.000000,51.632761,3233.000000,37.670400,
320,4,6424.000000,100.675076,291.000000,12.430406,1684.000000,40.910060,6128.000000,49.027523,3570.000000,53.372324,
320,5,7141.000000,107.151416,288.000000,5.070799,1718.000000,20.707028,7371.000000,73.561484,3934.000000,54.052872,
320,6,7836.000000,139.529807,286.000000,4.301628,1733.000000,21.626905,8658.000000,60.756407,4264.000000,43.411416,
320,7,8547.000000,133.140861,286.000000,4.359243,1774.000000,40.898227,9927.000000,94.085562,4617.000000,66.666716,
320,8,9220.000000,116.347411,286.000000,7.669485,1808.000000,45.739665,11210.000000,120.578647,4934.000000,49.453362,
320,9,9940.000000,114.923087,286.000000,3.997374,1842.000000,22.366649,12499.000000,146.076148,5293.000000,49.356864,
320,10,10693.000000,138.226253,291.000000,7.273857,1867.000000,22.973985,13760.000000,119.772681,5662.000000,47.397827,
340,2,5078.000000,106.549242,302.000000,8.937226,1597.000000,28.731081,3579.000000,28.590733,2801.000000,36.027947,
340,3,5759.000000,106.291462,293.000000,17.799298,1640.000000,28.598846,4880.000000,40.389714,3218.000000,48.784987,
340,4,6468.000000,95.244239,285.000000,5.599464,1682.000000,39.556479,6181.000000,73.399741,3533.000000,46.315775,
340,5,7204.000000,111.936227,281.000000,5.024440,1717.000000,21.360384,7458.000000,80.835376,3906.000000,38.034208,
340,6,7928.000000,125.543483,281.000000,4.453313,1733.000000,49.935819,8772.000000,81.702717,4215.000000,50.744911,
340,7,8626.000000,105.871734,279.000000,3.823349,1774.000000,20.960654,10051.000000,95.360070,4579.000000,176.726005,
340,8,9349.000000,128.264247,279.000000,3.514399,1801.000000,45.515712,11372.000000,115.232352,4877.000000,65.131951,
340,9,10147.000000,125.882465,278.000000,3.667833,1839.000000,38.966011,12660.000000,112.009709,5248.000000,70.375727,
340,10,10746.000000,93.026582,283.000000,5.037857,1870.000000,44.600291,13948.000000,171.471916,5576.000000,54.107495,
360,2,5150.000000,107.845978,316.000000,7.616758,1603.000000,26.575045,3841.000000,40.735746,2853.000000,35.311160,
360,3,5904.000000,647.917846,307.000000,18.121920,1646.000000,39.829173,5355.000000,667.944635,3277.000000,30.409357,
360,4,6643.000000,117.044756,302.000000,4.996699,1677.000000,17.757731,6833.000000,86.344068,3605.000000,32.589446,
360,5,7434.000000,134.151888,298.000000,9.707574,1711.000000,17.410112,8311.000000,84.860845,3977.000000,35.317078,
360,6,8272.000000,132.057419,295.000000,4.217701,1744.000000,39.712089,9429.000000,650.649159,4331.000000,397.489663,
360,7,8907.000000,129.369142,295.000000,3.930140,1782.000000,35.848626,11298.000000,497.899826,4686.000000,432.715610,
360,8,9716.000000,122.684429,294.000000,3.559073,1806.000000,47.580227,12782.000000,131.802690,4992.000000,43.923718,
360,9,10422.000000,443.936736,294.000000,9.223448,1843.000000,52.702638,14299.000000,542.034392,5365.000000,123.369664,
360,10,11204.000000,1144.743458,296.000000,44.407466,1885.000000,18.165654,15871.000000,1201.391232,5724.000000,126.913439,
380,2,5166.000000,86.534519,313.000000,7.662637,1596.000000,27.068820,3704.000000,52.284319,2858.000000,35.943762,
380,3,5920.000000,86.793099,305.000000,6.220370,1638.000000,29.239990,5072.000000,37.474044,3277.000000,73.912036,
380,4,6712.000000,112.186131,301.000000,5.395183,1688.000000,41.201238,6454.000000,69.072578,3608.000000,45.799258,
380,5,7780.000000,125.173791,297.000000,4.585303,1727.000000,22.475453,7806.000000,74.008256,3997.000000,86.905282,
380,6,8283.000000,126.624156,297.000000,4.242405,1738.000000,21.889906,9199.000000,533.896767,4309.000000,72.652639,
380,7,9114.000000,130.228814,296.000000,6.805072,1773.000000,21.241328,10518.000000,99.129108,4670.000000,54.131479,
380,8,9802.000000,138.154157,295.000000,7.245826,1809.000000,23.532191,11901.000000,110.600574,4989.000000,58.782200,
380,9,10580.000000,471.960491,294.000000,4.353389,1845.000000,30.472726,13278.000000,1799.520589,5339.000000,127.847573,
380,10,11112.000000,260.804946,290.000000,34.675871,1829.000000,20.511168,14410.000000,692.718272,5624.000000,295.914265,
400,2,5082.000000,105.407234,313.000000,8.852231,1571.000000,41.612138,3647.000000,41.764243,2787.000000,47.415725,
400,3,6042.000000,400.793127,306.000000,103.331321,1624.000000,281.977776,5028.000000,50.476192,3220.000000,31.260966,
400,4,6655.000000,327.594492,299.000000,9.233201,1658.000000,308.297935,6423.000000,371.548394,3555.000000,295.569249,
400,5,7531.000000,492.333576,296.000000,4.505219,1683.000000,25.089261,7779.000000,229.638070,3925.000000,216.859586,
400,6,8244.000000,251.439209,292.000000,4.472136,1708.000000,310.868398,9153.000000,390.705037,4222.000000,35.345834,
400,7,9058.000000,549.929672,296.000000,4.474148,1741.000000,23.428978,10534.000000,502.161220,4598.000000,52.370459,
400,8,9803.000000,150.437409,295.000000,6.212568,1777.000000,311.718891,11915.000000,510.376722,4919.000000,316.433955,
400,9,10647.000000,459.062405,296.000000,38.402956,1833.000000,415.462878,13271.000000,341.423025,5275.000000,67.029613,
400,10,11345.000000,499.137340,295.000000,23.604999,1824.000000,21.663541,14653.000000,589.809195,5616.000000,54.843058,
420,2,5235.000000,396.697559,299.000000,9.578883,1584.000000,210.631192,3700.000000,32.680958,2793.000000,52.699260,
420,3,5916.000000,246.028232,292.000000,7.475694,1625.000000,307.510710,5089.000000,213.999114,3223.000000,366.560010,
420,4,6771.000000,333.027975,291.000000,104.812337,1654.000000,216.093371,6505.000000,362.739802,3524.000000,33.677337,
420,5,7575.000000,460.717200,283.000000,5.414240,1684.000000,41.136201,7896.000000,570.673034,3894.000000,217.283373,
420,6,8386.000000,628.254577,282.000000,4.736771,1709.000000,216.532508,9271.000000,313.921356,4215.000000,34.337341,
420,7,9161.000000,348.853720,281.000000,4.156802,1734.000000,23.361229,10663.000000,435.362912,4573.000000,364.602438,
420,8,9984.000000,636.633094,282.000000,53.928110,1769.000000,22.684224,12048.000000,244.382945,4885.000000,314.857982,
420,9,10793.000000,600.548916,280.000000,3.974921,1815.000000,319.540386,13434.000000,281.425507,5233.000000,53.928017,
420,10,11637.000000,441.508326,284.000000,6.505306,1831.000000,22.430693,14845.000000,545.288340,5611.000000,376.893685,
440,2,5182.000000,212.522898,309.000000,10.291647,1588.000000,311.134995,4011.000000,339.164333,2839.000000,312.492474,
440,3,6019.000000,159.064006,300.000000,7.071068,1615.000000,24.620459,5611.000000,556.305014,3253.000000,50.941633,
440,4,6866.000000,450.401240,294.000000,6.621556,1650.000000,37.644269,7209.000000,623.157357,3590.000000,188.450614,
440,5,7722.000000,251.605868,291.000000,5.282992,1703.000000,313.183714,8778.000000,774.237990,3972.000000,325.172393,
440,6,8533.000000,124.655846,289.000000,4.717203,1707.000000,19.379112,10378.000000,979.052933,4294.000000,321.399452,
440,7,9381.000000,136.502487,288.000000,4.371499,1754.000000,307.058102,11984.000000,1260.288851,4645.000000,63.782176,
440,8,10212.000000,264.924200,289.000000,4.181507,1780.000000,216.997442,13534.000000,1292.087980,4984.000000,370.234809,
440,9,11148.000000,507.541717,289.000000,5.752043,1810.000000,18.528492,15090.000000,1374.500754,5337.000000,59.433391,
440,10,12006.000000,648.686908,292.000000,3.407052,1846.000000,312.727050,16740.000000,1603.509278,5724.000000,433.254812,
460,2,5205.000000,195.026685,321.000000,319.169361,1578.000000,44.984375,3809.000000,221.000925,2836.000000,37.482209,
460,3,6027.000000,95.665731,304.000000,7.966681,1627.000000,223.997029,5259.000000,315.407803,3254.000000,33.874149,
460,4,6919.000000,233.129095,298.000000,6.114573,1663.000000,301.764445,6728.000000,197.219142,3601.000000,313.346580,
460,5,7790.000000,375.405308,296.000000,10.156919,1697.000000,329.186736,8172.000000,224.552678,3968.000000,220.496476,
460,6,8643.000000,100.120867,294.000000,4.491548,1717.000000,305.201057,9699.000000,311.325272,4299.000000,57.466930,
460,7,9522.000000,494.079589,293.000000,3.897820,1744.000000,39.688525,11112.000000,502.737914,4667.000000,309.504136,
460,8,10431.000000,329.779567,293.000000,7.935490,1787.000000,335.334290,12558.000000,465.753420,5001.000000,409.099389,
460,9,11322.000000,547.137082,292.000000,5.945755,1815.000000,217.269077,14024.000000,502.144301,5342.000000,48.471507,
460,10,12085.000000,294.509771,298.000000,34.692679,1834.000000,22.846225,15475.000000,140.768452,5713.000000,209.815214,
480,2,5222.000000,118.006432,313.000000,8.765501,1574.000000,29.796728,3821.000000,31.911753,2836.000000,54.583551,
480,3,6099.000000,332.630840,304.000000,7.954621,1635.000000,382.435898,5324.000000,208.759924,3265.000000,189.689755,
480,4,6983.000000,114.653330,299.000000,6.429697,1657.000000,308.915529,6813.000000,74.292207,3590.000000,189.752373,
480,5,7938.000000,601.877735,296.000000,5.001700,1678.000000,21.619736,8314.000000,389.386781,3965.000000,214.114799,
480,6,8880.000000,611.685878,295.000000,4.372871,1698.000000,20.390954,9789.000000,453.866490,4291.000000,34.245277,
480,7,9740.000000,147.681742,294.000000,4.194639,1755.000000,435.536865,11324.000000,616.164142,4660.000000,71.748394,
480,8,10587.000000,518.195230,294.000000,3.938655,1774.000000,188.160184,12788.000000,235.852420,4995.000000,381.374072,
480,9,11463.000000,271.999864,294.000000,5.655175,1826.000000,485.706289,14310.000000,607.769018,5359.000000,288.261584,
480,10,12349.000000,464.081694,299.000000,35.238147,1831.000000,22.695374,15811.000000,554.197641,5702.000000,60.404495,
500,2,5329.000000,461.626159,307.000000,9.028621,1576.000000,44.820486,3888.000000,312.628345,2868.000000,365.336663,
500,3,6191.000000,342.154176,300.000000,6.176650,1612.000000,42.613988,5394.000000,197.054399,3266.000000,33.357443,
500,4,7180.000000,941.490287,298.000000,72.315849,1681.000000,590.647027,6952.000000,746.191660,3630.000000,593.696098,
500,5,8141.000000,846.318482,292.000000,4.683588,1687.000000,23.846362,8479.000000,947.281847,3983.000000,368.082818,
500,6,9001.000000,343.804087,287.000000,4.389191,1708.000000,216.755099,9935.000000,488.681568,4321.000000,381.177257,
500,7,9849.000000,389.716266,291.000000,49.029838,1742.000000,192.787468,11436.000000,546.324036,4664.000000,344.449554,
